Unnamed: 0_x,starname,Teff,err_Teff,logg,err_logg,FeH,err_FeH,X2,cz,err_cz,chi2,l,b,SNR_4000_4100,SNR_5000_5100,rv,double
3197,Pristine_181214.13-271958.0,4730.78107505,16.7289009421,2.1990852000000003,0.04416796,-1.2532095,0.022156964,1.46665,30.818061,1.0703317,-2.8489999999999998,4.315849604253314,-4.289066954909178,24.32232757112873,115.24611619971265,-79.8289,no
3198,Pristine_190014.04-300857.0,5700.83765475,42.8862284507,3.6684525,0.11839076,-1.6049823,0.06897745599999999,0.904746,34.15514,4.6828426,-2.6830000000000003,6.376018376759848,-14.983983007550693,14.4080322265625,36.16595091302711,141.2733,no
3199,Pristine_185843.87-292034.6,5205.91365632,53.3514376756,2.9139861,0.12652370000000002,-1.7300644,0.06696329200000001,0.760989,7.107147200000001,4.324091,-3.1919999999999997,7.009700236351503,-14.36703598009218,14.11705691315407,41.086768675386246,-110.303,no
3200,Pristine_183533.25-281129.3,5328.57379139,36.1478422705,3.2000033,0.10173938,-2.0461004000000003,0.047027803,0.842231,-0.999984,3.4659676,-3.185,5.917713523308344,-9.270447909680277,21.13321200284091,44.69161826685856,54.8298,no
3201,Pristine_182740.23-261121.8,5262.22068449,19.4942898077,2.7180697,0.044987502,-0.98146191,0.024840722000000003,1.2554,2.6896964,1.2341367,-3.266,6.940557365773523,-6.809644362963749,35.733348357371796,82.28909696691177,-12.2451,no
3202,Pristine_180222.17-300116.8,5041.84769484,51.8983881272,2.3729119,0.12232204,-0.96068455,0.071328936,1.00624,-2.2778461,3.6130447,-3.2,0.9084343172894996,-3.693143597087571,14.640188419117653,31.941058279454023,-19.3893,no
3203,Pristine_180309.64-295608.7,5596.49842554,16.2782250477,2.4064642000000003,0.04574764,-0.88167873,0.021210903,1.72377,-8.7429581,1.0934406,-3.457,1.0673009967294476,-3.8006028837749173,31.70641433551747,104.63863118489584,77.3432,no
3204,Pristine_184515.76-300148.4,4697.76104128,27.7433764269,1.4988415000000002,0.069501728,-2.1304748,0.03427139,1.07611,10.284433,1.6400796000000002,-3.2969999999999997,5.1456207775209615,-11.972408054184122,28.505463005514702,91.60197647758152,150.268,no
3205,Pristine_181726.39-270356.1,4692.71835433,28.038902122800003,1.6632581999999998,0.08301523200000001,-2.6969815,0.028900031,1.208,22.785989,2.311037,-3.278,5.10016348907562,-5.183257839850526,31.54993681066177,101.32021998355265,-289.6522,no
3206,Pristine_182520.12-260529.4,5175.67114718,27.2225988141,2.3269609,0.06932032,-1.5597003,0.03463648,1.03599,2.6133117,1.982208,-3.279,6.788336121270043,-6.298399021806059,29.825599199459877,70.33467339409722,13.5499,no
3207,Pristine_184745.47-254926.2,5168.4271763000015,45.0627442917,2.7240619,0.10721955,-1.4836587,0.055351352,0.8463069999999999,-18.656953,3.1564263,-3.2,9.274946785268515,-10.7058359649116,15.278825315710616,44.21781458479635,-139.2048,no
3208,Pristine_185706.56-293507.2,5001.81587258,20.895951360399998,2.3536201,0.054187858,-1.7999891,0.025524172,0.961952,-0.035462504,1.4881033,-3.695,6.635606063089558,-14.139197283453752,37.406391759072584,102.64607319078951,35.3479,no
3209,Pristine_184435.55-240325.0,5057.22503605,48.95422547840001,2.0893611,0.12423862,-1.6535686,0.06031598,0.7452449999999999,-16.828992,2.9203529,-3.0039999999999996,10.58389265413758,-9.300300099416644,17.455245971679688,42.4042667341821,-108.6052,no
3210,Pristine_183818.12-290000.6,4950.61158274,29.6586358092,3.324671,0.05943779,-0.7020287,0.032265967,0.934649,16.593616,1.4249068,-2.8310000000000004,5.443640463401329,-10.164562539996886,19.125304383116887,53.70794746313202,0.9336,no
3211,Pristine_181233.85-274738.9,4886.60418237,80.8748079999,2.8991722,0.18174847,-1.2411994,0.096221996,0.658467,2.1024879000000003,4.9376754,-2.7489999999999997,3.9434919865724374,-4.5725054545712505,5.5986924282340125,25.21912403595753,50.1362,no
3212,Pristine_185031.65-284506.7,5250.70062992,92.4299227608,2.3579652,0.25567426,-1.6035819,0.12051355,1.06348,-24.300267,6.2805185,-2.72,6.82166550121738,-12.488083481989687,8.862070498259172,15.537409601984795,129.6922,no
3213,Pristine_184540.11-280030.1,4909.57618322,10.2680437487,2.5110293,0.024400554,-1.1588472,0.012952126,2.19938,16.990391,0.58356127,-3.2310000000000003,7.057938658015551,-11.206866337736221,63.52112926136363,166.97659400201613,-140.9369,no
3214,Pristine_181546.03-273542.2,4682.80702137,12.1932441684,2.2953153,0.031282934,-1.3413701999999998,0.01769552,3.74523,81.387825,1.4656115,-2.8819999999999997,4.455727227515713,-5.103368590340972,53.67325387874121,148.86292085193452,-68.7935,yes
3215,Pristine_184640.77-285013.4,5662.03756369,9.5658304034,4.2888459,0.018411095,-0.45904077,0.011883868999999998,1.39557,-13.226422,0.5790725,-3.218,6.385245634205872,-11.756011138532784,68.69196051520271,136.80367647058821,30.7577,no
3216,Pristine_183854.06-293630.4,5505.16157876,20.6220318264,3.8189817,0.040686727,-0.21448911,0.021969532000000003,1.0741,25.646525,1.0987101,-2.889,4.942033031114598,-10.543473061196744,30.232633891858548,64.22437065972223,5.5693,no
3217,Pristine_182133.51-285809.8,4872.30689992,22.5191976994,1.9364511,0.063016578,-2.3986412999999995,0.02408319,1.47254,-0.2337318,1.299565,-3.555,3.8267323184278426,-6.870554755007764,47.80368874289773,124.36729029605264,173.9058,no
3218,Pristine_181427.47-285708.3,5034.47031992,27.839309791399998,2.5203435,0.070691196,-1.7933518,0.033755338,0.99095,-11.52777,1.9646942,-3.235,3.1165781442837672,-5.4870179920117135,25.981143043154763,77.57546962780899,40.7729,no
3219,Pristine_181955.00-295248.7,4988.20397945,65.4460282666,2.4100172000000004,0.15556517,-1.3970382,0.076443027,0.887258,-12.593598,3.887645,-2.8360000000000003,2.8462908447090274,-6.970886948639027,8.723082733154296,35.53210779138515,94.1565,no
3220,Pristine_181315.14-264216.7,5108.2619595,27.8170884099,2.3485201,0.065664594,-1.0606751,0.03347206,1.04016,-8.4043641,1.5180969,-3.138,4.977932505644136,-4.1896430941633085,22.83838722922585,74.15494120489691,-132.3898,no
3221,Pristine_181519.93-300017.6,5028.09216554,24.9729327171,3.5802026,0.053865965,-1.2389867,0.033761978,3.40239,-191.196,2.222687,-2.552,2.2717466795221943,-6.1486371769235735,28.58669639495482,72.36442415006869,185.1458,no
3222,Pristine_185800.17-294800.7,5542.63944279,35.077620403000005,2.7004507,0.091208888,-1.2242577,0.044430462,0.86559,26.395766,2.5535092999999995,-3.1189999999999998,6.511487428513948,-14.402539634505,15.979050409226188,50.58133951822917,282.1515,no
3223,Pristine_184528.68-301011.5,4822.06047433,48.5697197183,1.9018418,0.12584356,-1.6677595,0.060653601,0.776507,15.130252,3.0304171,-3.05,5.035431069414682,-12.07282834921839,12.365907457139757,48.75542160560346,140.9431,no
3224,Pristine_182839.27-264016.3,5012.5903681,23.632860250100002,2.4818036,0.060084431,-1.7463383,0.028823104,1.00052,13.498938,1.6964224,-3.405,6.607792864711517,-7.223870494885652,31.14412133487655,87.11556705013737,-20.1754,no
3225,Pristine_182710.82-285816.7,5030.84529666,47.5766982861,2.5726329,0.11778371,-1.7226423999999998,0.059128123,0.8245549999999999,20.389699,3.614032700000001,-2.835,4.387370530328959,-7.967287460806793,14.9668212890625,42.3486876755618,76.2991,no
3226,Pristine_183633.44-285131.0,5140.19245317,40.413449286100004,2.9075565,0.094621199,-1.4520307,0.050614876,0.797765,3.678951,2.9097627,-2.931,5.405872411284124,-9.759125032677256,17.29856544204905,44.20168397484756,-149.3866,no
3227,Pristine_184517.29-285134.5,5434.67771647,19.6324787508,3.4389987,0.054702961,-1.8576969,0.027950669,0.959084,-10.041837,1.9263183,-3.262,6.2342784492764425,-11.488684521176145,35.00357380319149,78.92893804505816,-35.5232,no
3228,Pristine_180620.06-271953.2,4711.22387816,20.974907875899998,2.5240555,0.052445526,-1.0022272,0.027209296,1.69626,0.078764038,1.2482343,-2.825,3.685516825192932,-3.1392888412805484,21.69637814083615,76.49813368055554,84.2766,no
3229,Pristine_182313.35-265656.2,6667.69632039,6.67499518806,3.595093,0.020341516,-0.10019765,0.0090357469,3.98058,32.702799,0.4938644,-3.207,5.80373986783831,-6.270682960136473,77.042421875,151.37485573508522,24.1936,no
3230,Pristine_180325.00-294708.7,5485.62821816,44.750123002399995,3.5640407,0.088857641,-0.51320564,0.052791664,0.937666,109.39106,4.414121700000001,-3.426,1.2256326566095912,-3.7756807119066287,14.639867575771838,44.22272135416666,-156.5267,no
3231,Pristine_182654.05-292559.6,4550.35485949,65.2634630015,1.2727458,0.18412923,-2.8,-0.0,0.721542,18.04865,8.189838499999999,-3.076,3.942801209041946,-8.119980809704447,6.3832969665527335,25.74160100125719,-146.8549,no
3232,Pristine_180617.38-293724.6,4711.53765612,27.3606528167,1.4870206,0.064006256,-1.5728356,0.036600364,1.04021,10.809192,1.6187075,-3.327,1.6718739999966192,-4.241915534015491,15.931086033950615,78.6896551724138,-188.9428,no
3233,Pristine_185809.94-292436.0,5367.82619421,37.343820178099996,3.2166016,0.10130384,-2.1392921,0.054744514,0.7950689999999999,12.755431,3.8193483,-3.3110000000000004,6.895768833132037,-14.280503260450876,14.979408892463233,54.96947157118056,89.0846,no
3234,Pristine_183457.38-283720.2,5002.68226211,22.934454645,2.4827974,0.053127669,-0.88602683,0.028596431,1.01279,18.728902,1.2418766,-3.0069999999999997,5.466814541386781,-9.34031532567921,28.968459185431986,73.97719408118206,74.7933,no
3235,Pristine_182141.47-252742.0,4633.23403998,15.7144345567,1.4539139,0.040891724,-1.96122,0.020417037,1.55063,3.1381985,0.96828254,-3.42,6.971144723178054,-5.280245122158102,46.443076685855246,137.35000610351562,-81.7135,no
3236,Pristine_181323.40-262657.2,5295.50697797,33.814555362,2.7605543,0.081385431,-1.4420655,0.042184619000000007,0.945237,10.285219,2.4547898,-3.196,5.21794725054016,-4.095416628706882,20.36436839384191,56.0601596174569,40.9244,no
3237,Pristine_181730.29-264323.8,5601.56106789,37.1296436546,2.9282612,0.093756469,-1.0172882,0.048574723,0.744971,27.539956,3.0024907,-3.017,5.410690090068729,-5.0358765461365245,15.65919672056686,44.622458065257355,-125.4624,no
3238,Pristine_185021.30-293057.2,4816.07471124,53.39718987,1.8893547,0.13646312,-1.5880666,0.067088282,0.824779,-2.978302,3.0763573,-2.8810000000000002,6.0917354290056265,-12.767053317157025,10.883488195082721,43.94384765625,171.0644,no
3239,Pristine_183207.22-285432.4,5082.10080816,34.961862654099995,2.6059349,0.091436963,-1.9354212,0.042614785,0.8844200000000001,5.5491767,2.7692879,-3.1830000000000003,4.9297144368993475,-8.907585046508256,22.38558635305851,59.388900432180854,-213.1311,no
3240,Pristine_184312.23-284840.6,6031.96978164,14.0050154244,4.3123055,0.027363949,-1.6284139,0.023124534,1.55319,3.2495817,1.7523561999999997,-3.307,6.082984451661228,-11.054304688757432,48.63022818216464,96.32408248546513,-117.3136,no
3241,Pristine_181331.07-253025.7,6228.481860600001,23.918807645300003,4.1677153,0.04723237,0.23886806,0.021264081,1.09272,-13.530884,1.5271982,-3.03,6.062403844168768,-3.6729063692694295,18.8249880768532,54.80052118716033,13.0321,no
3242,Pristine_181409.25-283209.1,5034.6883172,29.1631784945,2.6541871,0.08046921900000001,-2.1481423,0.033754143,1.09972,4.8912132,2.2355937000000004,-3.2430000000000003,3.4540937263638467,-5.232196970860398,26.91334593141233,74.10631653502746,56.5093,no
3243,Pristine_181321.39-261917.4,5424.86123891,27.70494189,2.7533017,0.066497094,-0.97744326,0.035129943,0.997452,-6.1254613,1.8964796,-3.208,5.327046424099281,-4.028138523857947,23.221871081693678,60.39445911754262,-32.5939,no
3244,Pristine_184528.30-243819.2,5052.7978573,21.3382852239,2.6972334,0.050868277,-1.4020249,0.027421437000000003,1.11412,8.827569699999998,1.4732066,-3.017,10.139458025065137,-9.732012071014244,35.711187453497026,75.7606201171875,188.1453,no
3245,Pristine_182451.50-302238.3,5803.68244861,25.2529049608,4.3038454,0.048682432000000005,-0.52641145,0.032655907000000005,0.998933,0.27615915,1.7340878,-3.175,2.8899060642992214,-8.148571692275597,25.62319607204861,55.61817057291667,-11.8222,no
3246,Pristine_184924.18-253029.9,5194.05717471,60.2258225695,2.8371696,0.16270818,-1.7462881999999995,0.077137811,0.7797930000000001,39.968116,5.5833726,-3.042,9.725832654788237,-10.908081329218852,12.769560478102992,33.77221405372191,-169.3671,no
3247,Pristine_184615.76-291327.9,4863.24699608,16.8381496977,3.1557622000000003,0.035279721,-0.72565757,0.018777357,1.04176,14.411816,0.84000759,-3.1289999999999996,5.986748284140629,-11.83466327597504,33.562071104307435,91.25936856112637,-90.1622,no
3248,Pristine_181829.80-271651.4,3829.53934698,1.75208961741,0.22175735,0.0104516,-2.0808399,0.011746537,2.7965,-25.671486,1.2325685,-2.6289999999999996,5.019083558806568,-5.491657849793921,24.08924727006392,71.38077113140059,108.6702,no
3249,Pristine_180249.94-282819.8,5250.643397600002,73.66210487020001,3.3147899,0.15126194,-0.82997948,0.084414357,0.8692790000000001,51.386794,5.8294445,-2.938,2.31026036760858,-3.02101706705867,8.07552490234375,28.005796185661765,-234.2381,no
3250,Pristine_181542.33-270834.5,5004.41899452,72.9086148184,2.7427996,0.16418676,-1.27996,0.08875935199999999,0.755659,36.974865,5.7869448,-2.812,4.849823209686939,-4.878688535427981,8.870041284805689,29.04181901798692,-163.445,no
3251,Pristine_182049.16-271020.7,5345.20726463,41.098207406,2.808962,0.094165832,-0.93823476,0.049655821,0.981449,-12.49026,3.0717673,-2.92,5.356480886156576,-5.898671008723805,14.365767045454545,47.72901452105978,-51.207,no
3252,Pristine_182749.96-255940.8,4925.46911083,32.2595428009,2.2008957,0.096555238,-2.5415687,0.032046068,0.977934,9.9019551,2.026873,-3.321,7.131983222313282,-6.7538808866191955,37.475550672743054,82.33796574519229,194.801,no
3253,Pristine_184951.84-242922.2,5671.56912467,26.8183555951,3.0822704,0.069070294,-1.0372956,0.03578778,0.971644,-13.411933,2.1018309,-3.022,10.710189662528068,-10.571085069646355,21.268515982278963,57.0933824764785,133.9926,no
3254,Pristine_183119.64-283700.8,4885.59080575,15.601265211700001,2.4657212000000004,0.037445124,-0.70500247,0.019025323,1.4064299999999998,-1.5799343,0.80064165,-3.1460000000000004,5.117221526513262,-8.622647928218187,33.871413242669746,103.2544278231534,106.4263,no
3255,Pristine_181235.72-262723.5,4802.46544785,19.6756616463,1.6859229,0.049240491,-1.9091597,0.024263883,1.50384,2.8833533,1.0983081,-3.516,5.126702099555152,-3.942429468106432,40.44386849752287,122.0823921535326,-134.2224,no
3256,Pristine_180444.97-294731.8,6119.89305084,33.6733475575,3.7135435,0.088505871,-0.74350775,0.048673478,1.09485,-27.691811,3.3883741,-3.06,1.3613408654641161,-4.03128594062546,17.522293445675867,44.69905409702035,98.5311,no
3257,Pristine_184854.66-291149.1,4796.05267885,68.8966299659,1.6817061999999998,0.1786866,-2.1157359,0.08299134799999999,0.815353,27.297043,4.0847082000000015,-3.002,6.257255924847063,-12.349194842419553,13.383905511153376,38.94404709507042,134.6968,no
3258,Pristine_184600.33-242238.7,5561.75397152,23.0520698083,2.7409167,0.064137163,-1.2617958,0.032554264,0.896201,-7.1906436000000005,1.9712851,-3.11,10.431742879033797,-9.729222079088073,29.846663041548297,61.976548936631936,-110.995,no
3259,Pristine_182431.36-292633.2,5512.95358851,8.40687728834,3.3007377,0.024866826,-2.2521456000000004,0.011223572,2.36737,39.433963,0.778891,-3.588,3.698964536671173,-7.661890119293862,91.97319135273972,170.55001027960526,-15.2744,no
3260,Pristine_184445.07-253428.7,5097.61570208,22.1201934548,2.5010243,0.055762084,-1.5949805,0.027729491,1.04601,-9.0119291,1.5384328,-3.358,9.210485862435435,-9.986889949970998,34.95918361619971,86.81916246916118,59.428999999999995,no
3261,Pristine_182119.28-290043.5,6311.45869015,31.446924594200002,4.0238826,0.079624378,-1.5061204,0.056331508,0.8675450000000001,47.156611,3.918094,-3.2039999999999997,3.764568662138221,-6.844035283898255,16.874276194852946,50.54134287732714,-144.1197,no
3262,Pristine_180612.25-301140.7,5192.70949174,146.302908098,1.8529064,0.34365558,-1.0835149,0.18579035,0.787507,2.7832958,9.2585941,-3.216,1.1615162715646832,-4.501900039616649,4.421181163568607,14.339259871517319,-92.5269,no
3263,Pristine_184559.44-245819.0,5287.41051852,55.6763221903,2.8219631,0.12623916,-1.1265331,0.067415703,0.766777,-19.859007,3.1995422,-2.8789999999999996,9.88533439766467,-9.981530955390962,11.987214163448035,31.26335760887633,-23.3392,no
3264,Pristine_181442.17-253523.1,4890.69598225,34.094763839,2.2118097000000003,0.08438152800000001,-1.3823566,0.041823141,1.05901,-31.09482,1.8603119,-3.147,6.116688836956867,-3.9473710899500913,17.286524573037788,62.117509443681314,-4.6664,no
3265,Pristine_182928.71-261559.6,5186.75583109,26.2982922907,2.9515788,0.061349419,-1.4118833999999998,0.033082974,0.8618450000000001,9.1161368,1.9338141,-3.181,7.0556678444174326,-7.206257339745486,26.45660109747024,69.04074501129519,41.4493,no
3266,Pristine_184650.30-254130.6,4847.03860241,25.8661063062,2.0431005,0.066699062,-1.5551591,0.032798954,0.8758389999999999,-11.102901,1.5528898000000002,-3.673,9.307120119695815,-10.462286614296914,26.302938925253372,79.3223204880618,-107.2127,no
3267,Pristine_184451.07-280453.2,5252.40318303,7.031260970539999,2.483957,0.017536951999999998,-1.2472867,0.0092690005,2.65335,8.7573081,0.48332873,-3.694,6.912893592991461,-11.074159314508245,105.32922794117648,234.43604767628204,-6.3784,no
3268,Pristine_184957.71-285513.2,4941.60027484,24.3281995388,2.0279806,0.063942653,-1.8230954,0.029835521,0.8389110000000001,13.889048999999998,1.5025879999999998,-3.522,6.6122086554478665,-12.444475569007542,37.40959016569368,89.48733108108108,-0.9478,no
3269,Pristine_184935.90-283925.7,5794.5030666,13.0471426819,4.3598713,0.024763873,-0.4167629,0.016232009,1.19852,-8.7518222,0.83192906,-3.339,6.824066246934732,-12.263408633990336,46.50093965752181,101.76985677083331,12.850999999999999,no
3270,Pristine_180823.47-270823.9,4968.55732355,22.915032221799997,2.3084129,0.056890038,-1.6202849,0.027750008,1.2778200000000002,34.578162,1.4199166,-3.378,4.075023115502164,-3.446660703270924,29.84683368389423,96.68712749677832,-79.837,no
3271,Pristine_180752.66-280917.0,5772.13206548,29.0877231037,3.8414968,0.079362075,-1.7497741999999998,0.05403825,1.08787,-47.00975,5.148061900000001,-2.9160000000000004,3.1294104637843283,-3.836630187651098,19.64665470566861,61.110205078125,291.7026,no
3272,Pristine_182714.76-255903.4,5422.05026186,17.0461538519,3.493923,0.046226311,-1.7753718,0.024316373,1.05211,18.262094,1.6355944,-3.28,7.081100618168832,-6.6316740691334175,40.283461626838225,88.00939002403847,20.0522,no
3273,Pristine_182518.99-281914.1,5072.25666939,35.7051854746,2.1222171000000003,0.092559291,-1.6988912,0.044617983,0.955578,-3.5802045,2.444444,-3.1069999999999998,4.787307348300682,-7.308855126886429,25.60709993131868,58.83177625868056,47.3851,no
3274,Pristine_180627.22-295250.0,5120.25591406,84.8692049747,2.2643697,0.19835566,-0.88229808,0.11260131,0.829965,-19.782871,4.8609901,-3.228,1.4634868626670408,-4.39736898927162,8.767049153645834,20.64094079059103,53.5693,no
3275,Pristine_181858.36-255226.7,4964.99068329,37.798226642399996,2.4910583,0.088540545,-0.7975789000000001,0.043828059,0.8727450000000001,25.172776,2.1450514,-2.877,6.318600800797589,-4.929713434583001,14.079577975802955,53.54886610243057,-73.2477,no
3276,Pristine_184451.97-285336.7,4995.35719981,20.2756273138,2.4147198,0.050747387000000005,-1.5776025,0.025486758,1.3132700000000002,-6.739020599999999,1.4050659,-3.428,6.163291665028117,-11.419069053960474,37.75948819247159,93.40495372953869,57.0872,no
3277,Pristine_183234.35-261833.2,4873.78245784,26.344461653499998,1.9891001,0.06692442400000001,-1.5724493999999998,0.032981839,1.2612,14.148999,1.6205847,-3.2039999999999997,7.330396734589245,-7.845465668671428,24.39893783757716,84.77562957114361,144.4355,no
3278,Pristine_182320.99-265147.2,5209.32933514,42.1150225607,2.9451815,0.10391247,-1.6333937,0.05491775,0.796987,24.604967,3.855044,-2.998,5.893567992151258,-6.256535097078174,17.631506189123378,45.822318128360216,-208.6627,no
3279,Pristine_184629.51-265947.7,5074.48032677,20.434696696099998,2.5154343,0.053165134,-1.7474608,0.025665285,1.03861,20.491723,1.505762,-3.6660000000000004,8.071154732256192,-10.945502226733367,41.613380068824405,83.7310078938802,-54.8612,no
3280,Pristine_180441.89-290725.3,4665.54484186,35.0084216034,2.7109837000000003,0.090625379,-0.3460041,0.038243919,0.909863,3.7329776,1.7468965,-3.358,1.9411653318064384,-3.6961575244667086,7.883630773523352,37.271017095094095,-4.9124,no
3281,Pristine_184342.08-254134.6,4918.59549384,15.694281144100001,2.1630729,0.041235535,-1.6448859,0.020027378,1.61495,30.674826,1.0073661,-3.27,8.998839688566237,-9.824041107537454,53.543463372564936,117.0627197265625,165.4053,no
3282,Pristine_182711.07-270543.0,5417.05451882,16.1354985127,2.564905200000001,0.041322712,-1.1382875,0.021465189,1.18563,-2.424677,1.1807515,-3.513,6.077252963344266,-7.122851927956011,44.40866189474588,96.46542128696235,31.6949,no
3283,Pristine_184125.45-254058.2,5145.04605687,43.3674175995,2.4243006,0.10705968,-1.7378351000000003,0.051606537,0.964442,20.588583,2.8443272,-2.9539999999999997,8.783375331764066,-9.35696148109456,14.432205714536517,54.510942639802636,-215.27,no
3284,Pristine_182253.82-302710.0,5781.70499499,51.040802846700004,4.130674,0.10514502,-0.20462029,0.057000427,0.859405,12.581932,3.6132742,-2.8989999999999996,2.629062211649777,-7.8053919839369215,12.693572662688876,26.69814453125,-20.9449,no
3285,Pristine_184301.59-243340.9,5027.28622697,80.9110878906,2.2628569,0.19491334,-1.6346156,0.093011532,0.800249,-4.088406299999999,4.615601,-2.725,9.966657650486717,-9.197366186003302,7.147523285240254,31.000838694852945,14.0097,no
3286,Pristine_180349.70-271617.3,4658.83175808,144.498590818,1.3156191000000002,0.31082421,-2.1361199,0.19279447,0.772098,13.989595,9.6604331,-2.804,3.4660196616167425,-2.6240543117770554,3.1988414219447545,19.813720703125,-39.1094,no
3287,Pristine_181932.59-274257.3,5862.9660125,56.7733712893,3.4697184,0.14072347,-0.86887621,0.072758539,0.782295,8.9829374,5.0229415999999985,-2.9410000000000003,4.740391213431711,-5.899274752510365,7.723951122428797,30.89621046112805,-109.7551,no
3288,Pristine_182827.43-272155.1,5385.63067648,62.9502320701,2.8431354,0.15364666,-1.3004951,0.081250197,0.971438,-0.46971579,4.823974,-2.64,5.96290921067339,-7.49713465213556,10.980301258175874,26.708260091145835,47.4341,no
3289,Pristine_185204.44-302146.7,5174.53314222,58.6514374648,2.1178803,0.15224222,-1.4638177,0.073652945,0.8426610000000001,21.273342,4.1712212,-2.885,5.452239967062195,-13.45138968281508,13.616328893082864,35.25497185202206,165.7643,no
3290,Pristine_183507.24-282453.7,5053.6200144,21.9401589348,2.1638757,0.055545824,-1.4534991000000002,0.028244395,1.29662,20.976914,1.3315384,-3.261,5.671817544007353,-9.282214727779762,39.17857294497283,77.76156988376525,-67.6654,no
3291,Pristine_183645.12-283154.7,5452.93677323,27.3020326019,2.8052007000000003,0.068268842,-1.165064,0.035907074,0.978671,-9.4385095,2.0780193,-3.125,5.7233488785742965,-9.655866101320528,24.091133449388586,59.71025524400685,-46.2755,no
3292,Pristine_181406.60-273735.8,5882.32164177,12.703103306600001,3.2277739,0.037896949,-1.132927,0.019543846,1.72745,13.935536,1.3058792,-3.023,4.254151611135838,-4.794442268240938,43.564503003192215,111.22083938953487,-302.3407,no
3293,Pristine_182415.11-285250.5,4690.51470209,22.147098459200002,2.1837025000000003,0.059240432,-1.3786483,0.031349021,1.97219,175.91593999999995,2.4518718999999995,-3.069,4.177138459002208,-7.35458229606755,46.043875558035715,119.33438340053765,-224.2951,no
3294,Pristine_180919.93-285925.1,5008.04300498,29.8869082969,2.4944556,0.087399806,-2.609409,0.032933201,1.26495,5.7177941,2.2961664,-3.3989999999999996,2.5487459383997013,-4.51838971835272,32.09380612428161,96.56198120117188,-293.2301,no
3295,Pristine_184456.46-243936.1,5637.09984297,29.9606317836,3.1855391,0.091531221,-1.8593637,0.046289871,0.787397,-3.6692617,3.0280903,-2.918,10.067222470319454,-9.632388277550355,22.97417486281622,48.88582136824325,78.4647,no
3296,Pristine_180721.89-275244.7,5322.44785696,39.9359698317,2.6322492000000004,0.093763716,-1.3072638,0.04841657,0.953746,-10.394203,2.6220368,-3.116,3.316491167644788,-3.6043900578574326,15.994608818730221,49.0912350890457,10.5524,no
3297,Pristine_182107.79-274824.8,4809.09886791,26.070137209099997,1.6757122,0.06492479599999999,-1.51651,0.033856312,1.15107,3.1435405,1.5114527,-3.15,4.822407311842121,-6.252589602701208,26.326904296875,76.51124526515152,-41.0313,no
3298,Pristine_181824.38-263145.7,4967.25324842,74.9552438642,1.6961734,0.17419154,-1.5296882,0.091649909,0.6733140000000001,20.062246,4.1655616,-3.2110000000000003,5.677349914327976,-5.123313397661942,8.853679892457563,30.5470514871988,98.7847,no
3299,Pristine_184652.90-290057.1,4980.38312604,14.8557126809,2.4073129,0.037324008,-1.5591043,0.018728731,1.16252,5.7378563,1.0122951,-3.5410000000000004,6.238014225509473,-11.870726933711884,52.566186797752806,124.3028846153846,-40.1264,no
3300,Pristine_184531.60-280924.6,5367.55297881,9.18271958326,2.5591017000000003,0.023952474,-1.2956055,0.012462211,2.22039,8.4184505,0.67950666,-3.432,6.907213153389272,-11.241001494176302,81.01070197610294,166.6207079475309,37.3666,no
3301,Pristine_181430.93-274926.7,5657.35246842,29.2962649267,3.6014592000000003,0.063925846,-0.37440427,0.03380964,0.7647079999999999,-6.7668803,2.4131653,-2.801,4.121960177159453,-4.966778359651105,18.713596888950885,56.58934278612013,-15.7037,no
3302,Pristine_185614.72-293826.3,5201.06764583,23.2038600511,3.0406428,0.054422852,-1.4419098999999995,0.029211563,0.863667,-9.6922602,1.6225174,-3.24,6.506200446825532,-13.98897871238377,29.61539902797965,76.04049862132355,-83.6739,no
3303,Pristine_184439.38-260650.9,5594.70335679,18.719841518800003,2.9920667,0.049066958,-1.0824379,0.025873637,1.2908,6.584015700000001,1.5711768,-3.392,8.706053201755111,-10.198733852077202,34.12153764204545,77.27799136513158,181.2325,no
3304,Pristine_181712.49-265525.9,6075.72862932,43.6065397429,4.1096206,0.10415576,-1.2422603,0.072904828,0.733791,-9.1201825,5.3948642,-3.0989999999999998,5.2016508021555765,-5.071315839732068,12.779043409559462,38.90875168788581,202.0561,no
3305,Pristine_180729.24-273717.7,6810.52643918,26.1769808341,4.2742559,0.050292108,0.30302364,0.023424203,1.25004,-10.442534,2.166759,-2.917,3.5554491406739763,-3.5035965896621017,18.822503340871712,55.94518541309932,95.9617,yes
3306,Pristine_182521.32-293837.1,6852.84449633,8.42561427287,4.1734251,0.015597314,0.54206015,0.007469984499999999,3.01996,-17.374502,0.61355785,-2.8689999999999998,3.6003989169044264,-7.914269910836593,57.529774183637635,123.11790364583334,-20.6456,no
3307,Pristine_184330.78-282234.2,5619.56759761,13.090405774,3.6939178,0.035726789,-1.4534257,0.020321227,1.18782,10.977733,1.3047418,-3.659,6.513844552394447,-10.93167819351186,51.34904513888889,106.75506727430556,-106.4119,no
3308,Pristine_180711.61-274126.0,5570.56575736,22.3180083243,4.0870163,0.042269235,0.16664875,0.019211342,1.08562,18.6298,1.2985378,-2.9130000000000003,3.4634370290778183,-3.480019289621034,20.128907899598826,61.2193437056108,24.3741,no
